math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,no_div_no_pow_random_terms_large,10.912,0.0001715766
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,no_div_no_pow_random_terms_small,3.276,0.0000300192
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,random_terms_large,8.964,0.0001250186
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended_no_unorderable,random_terms_small,2.686,0.0000255692
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,no_div_no_pow_random_terms_huge,25.568,0.0037354712
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,random_terms_huge,21.528,0.0024750494
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,no_div_no_pow_random_terms_large,11.024,0.0010509198
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,no_div_no_pow_random_terms_small,3.284,0.0001865264
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,random_terms_large,8.992,0.0007292494
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_extended,random_terms_small,2.708,0.0001463838
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,no_div_no_pow_random_terms_huge,25.408,0.0005807726
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,random_terms_huge,21.512,0.0003637138
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,no_div_no_pow_random_terms_large,10.904,0.0001671532
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,no_div_no_pow_random_terms_small,3.276,0.0000282257
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,random_terms_large,8.952,0.0001212676
math_no_diff_int_sep_div_plus_KBC_max_rules_2500_no_unorderable,random_terms_small,2.686,0.0000248570
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,no_div_no_pow_random_terms_huge,25.552,0.0036842567
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,random_terms_huge,21.52,0.0025403071
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,no_div_no_pow_random_terms_large,11.028,0.0010541504
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,no_div_no_pow_random_terms_small,3.284,0.0001884460
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,random_terms_large,8.98,0.0007317577
math_no_diff_int_sep_div_plus_KBC_max_rules_2500,random_terms_small,2.708,0.0001454831
math_no_diff_int,no_div_no_pow_random_terms_huge,17.472,0.0000803713
math_no_diff_int,random_terms_huge,14.472,0.0000644268
math_no_diff_int,no_div_no_pow_random_terms_large,6.592,0.0000226661
math_no_diff_int,no_div_no_pow_random_terms_small,2.332,0.0000045602
math_no_diff_int,random_terms_large,5.396,0.0000181685
math_no_diff_int,random_terms_small,1.81,0.0000035231
math_no_diff_int_no_div_no_pow,no_div_no_pow_random_terms_huge,17.472,0.0000723176
math_no_diff_int_no_div_no_pow,random_terms_huge,9.016,0.0000547947
math_no_diff_int_no_div_no_pow,no_div_no_pow_random_terms_large,6.592,0.0000220968
math_no_diff_int_no_div_no_pow,no_div_no_pow_random_terms_small,2.332,0.0000045736
math_no_diff_int_no_div_no_pow,random_terms_large,3.64,0.0000153592
math_no_diff_int_no_div_no_pow,random_terms_small,1.27,0.0000033558
math_no_diff_int_KBC_max_rules_40_extended,no_div_no_pow_random_terms_huge,22.328,0.0001452286
math_no_diff_int_KBC_max_rules_40_extended,random_terms_huge,17.144,0.0001092575
math_no_diff_int_KBC_max_rules_40_extended,no_div_no_pow_random_terms_large,9.388,0.0000362905
math_no_diff_int_KBC_max_rules_40_extended,no_div_no_pow_random_terms_small,2.98,0.0000069694
math_no_diff_int_KBC_max_rules_40_extended,random_terms_large,7.044,0.0000286198
math_no_diff_int_KBC_max_rules_40_extended,random_terms_small,2.2,0.0000064264
math_no_diff_int_KBC_max_rules_80_extended,no_div_no_pow_random_terms_huge,22.944,0.0002523498
math_no_diff_int_KBC_max_rules_80_extended,random_terms_huge,17.28,0.0001630990
math_no_diff_int_KBC_max_rules_80_extended,no_div_no_pow_random_terms_large,9.672,0.0000608025
math_no_diff_int_KBC_max_rules_80_extended,no_div_no_pow_random_terms_small,3.074,0.0000119409
math_no_diff_int_KBC_max_rules_80_extended,random_terms_large,7.128,0.0000431720
math_no_diff_int_KBC_max_rules_80_extended,random_terms_small,2.274,0.0000083728
math_no_diff_int_KBC_max_rules_60_extended,no_div_no_pow_random_terms_huge,22.808,0.0001839663
math_no_diff_int_KBC_max_rules_60_extended,random_terms_huge,17.312,0.0001314874
math_no_diff_int_KBC_max_rules_60_extended,no_div_no_pow_random_terms_large,9.764,0.0000478939
math_no_diff_int_KBC_max_rules_60_extended,no_div_no_pow_random_terms_small,3.044,0.0000102751
math_no_diff_int_KBC_max_rules_60_extended,random_terms_large,7.148,0.0000384731
math_no_diff_int_KBC_max_rules_60_extended,random_terms_small,2.254,0.0000072834
math_no_diff_int_KBC_max_rules_100_extended,no_div_no_pow_random_terms_huge,23.864,0.0002613232
math_no_diff_int_KBC_max_rules_100_extended,random_terms_huge,17.504,0.0001749066
math_no_diff_int_KBC_max_rules_100_extended,no_div_no_pow_random_terms_large,10.248,0.0000661645
math_no_diff_int_KBC_max_rules_100_extended,no_div_no_pow_random_terms_small,3.206,0.0000139297
math_no_diff_int_KBC_max_rules_100_extended,random_terms_large,7.228,0.0000542231
math_no_diff_int_KBC_max_rules_100_extended,random_terms_small,2.33,0.0000160253
math_no_diff_int_KBC_max_rules_200_extended,no_div_no_pow_random_terms_huge,24.736,0.0004698588
math_no_diff_int_KBC_max_rules_200_extended,random_terms_huge,17.776,0.0002772616
math_no_diff_int_KBC_max_rules_200_extended,no_div_no_pow_random_terms_large,10.648,0.0001223095
math_no_diff_int_KBC_max_rules_200_extended,no_div_no_pow_random_terms_small,3.252,0.0000216866
math_no_diff_int_KBC_max_rules_200_extended,random_terms_large,7.216,0.0000906426
math_no_diff_int_KBC_max_rules_200_extended,random_terms_small,2.336,0.0000161506
math_no_diff_int_KBC_max_rules_150_extended,no_div_no_pow_random_terms_huge,24.568,0.0003429887
math_no_diff_int_KBC_max_rules_150_extended,random_terms_huge,17.76,0.0002120405
math_no_diff_int_KBC_max_rules_150_extended,no_div_no_pow_random_terms_large,10.432,0.0000872508
math_no_diff_int_KBC_max_rules_150_extended,no_div_no_pow_random_terms_small,3.228,0.0000168039
math_no_diff_int_KBC_max_rules_150_extended,random_terms_large,7.192,0.0000632361
math_no_diff_int_KBC_max_rules_150_extended,random_terms_small,2.322,0.0000125292
math_no_diff_int_sep_div_KBC_max_rules_40_extended,no_div_no_pow_random_terms_huge,18.936,0.0001452212
math_no_diff_int_sep_div_KBC_max_rules_40_extended,random_terms_huge,16.112,0.0001267752
math_no_diff_int_sep_div_KBC_max_rules_40_extended,no_div_no_pow_random_terms_large,7.432,0.0000374488
math_no_diff_int_sep_div_KBC_max_rules_40_extended,no_div_no_pow_random_terms_small,2.51,0.0000073051
math_no_diff_int_sep_div_KBC_max_rules_40_extended,random_terms_large,6.3,0.0000341391
math_no_diff_int_sep_div_KBC_max_rules_40_extended,random_terms_small,2.12,0.0000064712
math_no_diff_int_sep_div_KBC_max_rules_60_extended,no_div_no_pow_random_terms_huge,22.304,0.0001604641
math_no_diff_int_sep_div_KBC_max_rules_60_extended,random_terms_huge,18.04,0.0001428771
math_no_diff_int_sep_div_KBC_max_rules_60_extended,no_div_no_pow_random_terms_large,9.388,0.0000441730
math_no_diff_int_sep_div_KBC_max_rules_60_extended,no_div_no_pow_random_terms_small,2.98,0.0000087774
math_no_diff_int_sep_div_KBC_max_rules_60_extended,random_terms_large,7.448,0.0000394406
math_no_diff_int_sep_div_KBC_max_rules_60_extended,random_terms_small,2.326,0.0000081529
math_no_diff_int_sep_div_KBC_max_rules_80_extended,no_div_no_pow_random_terms_huge,22.736,0.0002130137
math_no_diff_int_sep_div_KBC_max_rules_80_extended,random_terms_huge,18.192,0.0001718781
math_no_diff_int_sep_div_KBC_max_rules_80_extended,no_div_no_pow_random_terms_large,9.628,0.0000560263
math_no_diff_int_sep_div_KBC_max_rules_80_extended,no_div_no_pow_random_terms_small,3.016,0.0000110882
math_no_diff_int_sep_div_KBC_max_rules_80_extended,random_terms_large,7.528,0.0000471832
math_no_diff_int_sep_div_KBC_max_rules_80_extended,random_terms_small,2.366,0.0000097656
math_no_diff_int_sep_div_KBC_max_rules_100_extended,no_div_no_pow_random_terms_huge,22.96,0.0002631629
math_no_diff_int_sep_div_KBC_max_rules_100_extended,random_terms_huge,18.192,0.0001865683
math_no_diff_int_sep_div_KBC_max_rules_100_extended,no_div_no_pow_random_terms_large,9.672,0.0000662041
math_no_diff_int_sep_div_KBC_max_rules_100_extended,no_div_no_pow_random_terms_small,3.074,0.0000135384
math_no_diff_int_sep_div_KBC_max_rules_100_extended,random_terms_large,7.544,0.0000546964
math_no_diff_int_sep_div_KBC_max_rules_100_extended,random_terms_small,2.402,0.0000110819
math_no_diff_int_sep_div_KBC_max_rules_150_extended,no_div_no_pow_random_terms_huge,24.76,0.0003146960
math_no_diff_int_sep_div_KBC_max_rules_150_extended,random_terms_huge,18.696,0.0002321966
math_no_diff_int_sep_div_KBC_max_rules_150_extended,no_div_no_pow_random_terms_large,10.728,0.0000815863
math_no_diff_int_sep_div_KBC_max_rules_150_extended,no_div_no_pow_random_terms_small,3.322,0.0000171396
math_no_diff_int_sep_div_KBC_max_rules_150_extended,random_terms_large,7.804,0.0000655208
math_no_diff_int_sep_div_KBC_max_rules_150_extended,random_terms_small,2.484,0.0000132077
math_no_diff_int_sep_div_KBC_max_rules_200_extended,no_div_no_pow_random_terms_huge,24.648,0.0003682797
math_no_diff_int_sep_div_KBC_max_rules_200_extended,random_terms_huge,21.272,0.0002418824
